Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-20 15:30:00-05:00,180.25,180.25999450683594,179.41000366210938,179.72000122070312,0,0.0,0.0
2024-02-21 09:30:00-05:00,179.9499969482422,180.25999450683594,178.52000427246094,179.22999572753906,1166026,0.0,0.0
2024-02-21 10:30:00-05:00,179.22999572753906,179.6999969482422,179.07000732421875,179.4499969482422,584316,0.0,0.0
2024-02-21 11:30:00-05:00,179.4600067138672,180.0850067138672,179.38999938964844,179.92999267578125,520494,0.0,0.0
2024-02-21 12:30:00-05:00,179.92999267578125,180.5800018310547,179.61000061035156,180.4600067138672,688838,0.0,0.0
2024-02-21 13:30:00-05:00,180.4600067138672,180.95449829101562,180.30279541015625,180.5,714797,0.0,0.0
2024-02-21 14:30:00-05:00,180.49000549316406,180.50999450683594,179.75,179.97999572753906,657552,0.0,0.0
2024-02-21 15:30:00-05:00,179.99000549316406,180.99000549316406,179.91000366210938,180.89999389648438,972969,0.0,0.0
2024-02-22 09:30:00-05:00,181.86000061035156,182.8000030517578,181.24000549316406,182.30999755859375,1423138,0.0,0.0
2024-02-22 10:30:00-05:00,182.3249969482422,182.88999938964844,182.19000244140625,182.5800018310547,787829,0.0,0.0
2024-02-22 11:30:00-05:00,182.58999633789062,182.83990478515625,182.5,182.8000030517578,666246,0.0,0.0
2024-02-22 12:30:00-05:00,182.80999755859375,182.85499572753906,182.19000244140625,182.6300048828125,613365,0.0,0.0
2024-02-22 13:30:00-05:00,182.63999938964844,183.1999969482422,182.27000427246094,183.16000366210938,632047,0.0,0.0
2024-02-22 14:30:00-05:00,183.1699981689453,183.2100067138672,182.44009399414062,183.0,800290,0.0,0.0
2024-02-22 15:30:00-05:00,182.97999572753906,183.4199981689453,182.91000366210938,183.06500244140625,1401140,0.0,0.0
2024-02-23 09:30:00-05:00,183.80999755859375,184.91250610351562,183.19000244140625,184.6999969482422,1278534,0.0,0.0
2024-02-23 10:30:00-05:00,184.6708984375,185.1999969482422,184.0,184.2899932861328,918964,0.0,0.0
2024-02-23 11:30:00-05:00,184.2899932861328,184.4958038330078,183.9199981689453,184.02000427246094,626414,0.0,0.0
2024-02-23 12:30:00-05:00,184.0050048828125,184.4199981689453,183.86000061035156,184.10000610351562,585895,0.0,0.0
2024-02-23 13:30:00-05:00,184.08999633789062,184.1300048828125,183.7899932861328,183.8000030517578,375909,0.0,0.0
2024-02-23 14:30:00-05:00,183.7899932861328,184.21200561523438,183.5500030517578,184.14700317382812,535330,0.0,0.0
2024-02-23 15:30:00-05:00,184.16000366210938,184.30499267578125,183.88999938964844,183.99000549316406,911879,0.0,0.0
2024-02-26 09:30:00-05:00,183.39999389648438,184.4600067138672,183.32000732421875,183.5399932861328,1196675,0.0,0.0
2024-02-26 10:30:00-05:00,183.5500030517578,183.6699981689453,183.02999877929688,183.4499969482422,797475,0.0,0.0
2024-02-26 11:30:00-05:00,183.4499969482422,183.55999755859375,182.9600067138672,183.27000427246094,693828,0.0,0.0
2024-02-26 12:30:00-05:00,183.25,183.2899932861328,182.64010620117188,182.75,542760,0.0,0.0
2024-02-26 13:30:00-05:00,182.72999572753906,183.17999267578125,182.47999572753906,183.17999267578125,512123,0.0,0.0
2024-02-26 14:30:00-05:00,183.16000366210938,183.31900024414062,183.02999877929688,183.09500122070312,594466,0.0,0.0
2024-02-26 15:30:00-05:00,183.10000610351562,183.35000610351562,183.0,183.32000732421875,923650,0.0,0.0
2024-02-27 09:30:00-05:00,183.30999755859375,183.38999938964844,182.36000061035156,182.7100067138672,1284063,0.0,0.0
2024-02-27 10:30:00-05:00,182.67999267578125,182.80990600585938,182.24000549316406,182.66000366210938,743858,0.0,0.0
2024-02-27 11:30:00-05:00,182.66000366210938,182.75,182.24000549316406,182.72999572753906,490348,0.0,0.0
2024-02-27 12:30:00-05:00,182.72999572753906,183.10000610351562,182.6699981689453,182.74000549316406,448072,0.0,0.0
2024-02-27 13:30:00-05:00,182.74000549316406,182.91000366210938,182.4499969482422,182.75999450683594,431810,0.0,0.0
2024-02-27 14:30:00-05:00,182.77000427246094,183.19000244140625,182.54010009765625,183.14999389648438,492835,0.0,0.0
2024-02-27 15:30:00-05:00,183.14999389648438,183.5399932861328,183.10000610351562,183.44000244140625,805771,0.0,0.0
2024-02-28 09:30:00-05:00,183.42999267578125,185.0800018310547,182.9600067138672,185.0399932861328,1496089,0.0,0.0
2024-02-28 10:30:00-05:00,185.02999877929688,185.1999969482422,184.65440368652344,184.7899932861328,729739,0.0,0.0
2024-02-28 11:30:00-05:00,184.7899932861328,184.80999755859375,184.3800048828125,184.52999877929688,441168,0.0,0.0
2024-02-28 12:30:00-05:00,184.52999877929688,184.97999572753906,184.52000427246094,184.74000549316406,434392,0.0,0.0
2024-02-28 13:30:00-05:00,184.75,184.83059692382812,184.16000366210938,184.16000366210938,560975,0.0,0.0
2024-02-28 14:30:00-05:00,184.14500427246094,184.2283935546875,183.82000732421875,184.17320251464844,542598,0.0,0.0
2024-02-28 15:30:00-05:00,184.1649932861328,184.42999267578125,184.0500030517578,184.38999938964844,854966,0.0,0.0
2024-02-29 09:30:00-05:00,185.66000366210938,185.75,184.67999267578125,185.27999877929688,1103100,0.0,0.0
2024-02-29 10:30:00-05:00,185.27999877929688,185.3800048828125,184.47000122070312,184.58949279785156,590978,0.0,0.0
2024-02-29 11:30:00-05:00,184.55999755859375,184.55999755859375,183.85000610351562,184.05999755859375,493181,0.0,0.0
2024-02-29 12:30:00-05:00,184.0623016357422,184.6699981689453,184.02000427246094,184.58999633789062,405348,0.0,0.0
2024-02-29 13:30:00-05:00,184.60000610351562,185.08290100097656,184.60000610351562,185.0,457824,0.0,0.0
2024-02-29 14:30:00-05:00,185.00650024414062,185.30999755859375,184.6699981689453,185.17999267578125,521651,0.0,0.0
2024-02-29 15:30:00-05:00,185.19000244140625,186.42999267578125,185.17999267578125,185.85000610351562,1704943,0.0,0.0
2024-03-01 09:30:00-05:00,185.6999969482422,186.44000244140625,185.1300048828125,185.89999389648438,1096278,0.0,0.0
2024-03-01 10:30:00-05:00,185.94000244140625,186.30999755859375,185.55999755859375,185.66000366210938,635448,0.0,0.0
2024-03-01 11:30:00-05:00,185.63999938964844,185.8800048828125,185.32000732421875,185.7032928466797,533365,0.0,0.0
2024-03-01 12:30:00-05:00,185.74000549316406,185.88499450683594,185.1699981689453,185.3000030517578,403537,0.0,0.0
2024-03-01 13:30:00-05:00,185.30999755859375,185.9199981689453,185.1300048828125,185.8699951171875,562722,0.0,0.0
2024-03-01 14:30:00-05:00,185.88999938964844,185.94070434570312,185.24000549316406,185.4499969482422,547593,0.0,0.0
2024-03-01 15:30:00-05:00,185.44000244140625,185.5299072265625,185.10000610351562,185.25,844038,0.0,0.0
2024-03-04 09:30:00-05:00,184.7100067138672,187.39999389648438,184.27000427246094,187.3800048828125,1444674,0.0,0.0
2024-03-04 10:30:00-05:00,187.39999389648438,187.4499969482422,186.13999938964844,186.4600067138672,797014,0.0,0.0
2024-03-04 11:30:00-05:00,186.44000244140625,187.49000549316406,186.42999267578125,187.19000244140625,877586,0.0,0.0
2024-03-04 12:30:00-05:00,187.16000366210938,187.58999633789062,187.08999633789062,187.39999389648438,603641,0.0,0.0
2024-03-04 13:30:00-05:00,187.39999389648438,187.5,186.24000549316406,186.5800018310547,564229,0.0,0.0
2024-03-04 14:30:00-05:00,186.5800018310547,187.19000244140625,186.5,186.86500549316406,629521,0.0,0.0
2024-03-04 15:30:00-05:00,186.86500549316406,187.0,186.52999877929688,186.6999969482422,895856,0.0,0.0
2024-03-05 09:30:00-05:00,186.36000061035156,189.05999755859375,186.36000061035156,188.80209350585938,1131839,0.0,0.0
2024-03-05 10:30:00-05:00,188.8000030517578,189.3000030517578,188.14999389648438,188.27420043945312,828446,0.0,0.0
2024-03-05 11:30:00-05:00,188.2899932861328,188.49000549316406,187.64999389648438,188.4149932861328,603845,0.0,0.0
2024-03-05 12:30:00-05:00,188.41000366210938,188.74000549316406,188.22999572753906,188.7100067138672,504486,0.0,0.0
2024-03-05 13:30:00-05:00,188.6999969482422,188.9600067138672,188.38999938964844,188.63999938964844,549138,0.0,0.0
2024-03-05 14:30:00-05:00,188.6300048828125,188.6300048828125,187.52000427246094,187.5500030517578,676369,0.0,0.0
2024-03-05 15:30:00-05:00,187.5500030517578,188.6300048828125,187.514404296875,188.5500030517578,885639,0.0,0.0
2024-03-06 09:30:00-05:00,189.25,189.83999633789062,187.6300048828125,189.0,1436444,0.0,0.0
2024-03-06 10:30:00-05:00,189.02000427246094,189.85000610351562,188.97000122070312,189.83859252929688,714600,0.0,0.0
2024-03-06 11:30:00-05:00,189.83999633789062,190.06039428710938,189.1199951171875,189.73500061035156,831666,0.0,0.0
2024-03-06 12:30:00-05:00,189.74000549316406,190.07000732421875,189.49000549316406,190.02999877929688,575380,0.0,0.0
2024-03-06 13:30:00-05:00,190.02999877929688,190.02999877929688,188.69000244140625,189.8000030517578,703679,0.0,0.0
2024-03-06 14:30:00-05:00,189.79440307617188,189.8350067138672,189.1103057861328,189.36500549316406,697701,0.0,0.0
2024-03-06 15:30:00-05:00,189.36000061035156,189.89999389648438,188.97999572753906,189.52999877929688,1001319,0.0,0.0
2024-03-07 09:30:00-05:00,189.91000366210938,190.5,188.6199951171875,189.27000427246094,1340113,0.0,0.0
2024-03-07 10:30:00-05:00,189.3000030517578,189.5749969482422,188.3300018310547,188.39999389648438,641989,0.0,0.0
2024-03-07 11:30:00-05:00,188.39999389648438,188.42970275878906,186.86000061035156,186.86000061035156,913893,0.0,0.0
2024-03-07 12:30:00-05:00,186.8800048828125,187.6199951171875,186.6300048828125,187.6199951171875,712989,0.0,0.0
2024-03-07 13:30:00-05:00,187.63999938964844,188.1199951171875,187.5800018310547,187.79800415039062,606230,0.0,0.0
2024-03-07 14:30:00-05:00,187.77999877929688,188.05999755859375,187.55999755859375,187.85000610351562,509990,0.0,0.0
2024-03-07 15:30:00-05:00,187.85000610351562,188.18499755859375,187.75,187.8300018310547,840208,0.0,0.0
2024-03-08 09:30:00-05:00,188.44000244140625,190.4550018310547,187.9199981689453,189.3300018310547,1302045,0.0,0.0
2024-03-08 10:30:00-05:00,189.35000610351562,189.91000366210938,188.97999572753906,189.0800018310547,685826,0.0,0.0
2024-03-08 11:30:00-05:00,189.08999633789062,189.25,188.69000244140625,189.11329650878906,532738,0.0,0.0
2024-03-08 12:30:00-05:00,189.10000610351562,189.22000122070312,188.44000244140625,188.57000732421875,467999,0.0,0.0
2024-03-08 13:30:00-05:00,188.55999755859375,188.55999755859375,187.9409942626953,188.33999633789062,722592,0.0,0.0
2024-03-08 14:30:00-05:00,188.36000061035156,188.77000427246094,188.11000061035156,188.13999938964844,558809,0.0,0.0
2024-03-08 15:30:00-05:00,188.1300048828125,188.61000061035156,188.02999877929688,188.22000122070312,615401,0.0,0.0
2024-03-11 09:30:00-04:00,187.27999877929688,187.64500427246094,186.22000122070312,186.5,1045305,0.0,0.0
2024-03-11 10:30:00-04:00,186.5050048828125,187.3350067138672,186.3800048828125,186.6999969482422,647566,0.0,0.0
2024-03-11 11:30:00-04:00,186.6699981689453,187.2100067138672,186.5800018310547,187.11000061035156,582217,0.0,0.0
2024-03-11 12:30:00-04:00,187.11000061035156,187.47999572753906,187.05999755859375,187.44000244140625,431634,0.0,0.0
2024-03-11 13:30:00-04:00,187.44000244140625,187.83999633789062,187.2550048828125,187.82000732421875,401282,0.0,0.0
2024-03-11 14:30:00-04:00,187.80999755859375,188.125,187.69000244140625,187.94000244140625,545094,0.0,0.0
2024-03-11 15:30:00-04:00,187.94000244140625,188.44000244140625,187.9199981689453,188.3800048828125,773597,0.0,0.0
2024-03-12 09:30:00-04:00,188.9499969482422,189.39930725097656,187.91000366210938,189.0500030517578,959854,0.0,0.0
2024-03-12 10:30:00-04:00,189.0500030517578,189.44000244140625,188.86000061035156,189.30499267578125,557095,0.0,0.0
2024-03-12 11:30:00-04:00,189.30999755859375,189.9499969482422,189.3000030517578,189.4499969482422,524868,0.0,0.0
2024-03-12 12:30:00-04:00,189.4600067138672,189.75999450683594,189.07000732421875,189.47999572753906,547737,0.0,0.0
2024-03-12 13:30:00-04:00,189.5,189.89999389648438,189.27999877929688,189.6699981689453,400780,0.0,0.0
2024-03-12 14:30:00-04:00,189.66000366210938,190.16000366210938,189.44000244140625,190.16000366210938,484076,0.0,0.0
2024-03-12 15:30:00-04:00,190.16000366210938,190.16000366210938,189.7100067138672,189.85000610351562,689521,0.0,0.0
2024-03-13 09:30:00-04:00,190.36000061035156,191.72999572753906,189.83999633789062,191.55999755859375,1251892,0.0,0.0
2024-03-13 10:30:00-04:00,191.56500244140625,191.69000244140625,190.88999938964844,191.1999969482422,778451,0.0,0.0
2024-03-13 11:30:00-04:00,191.2100067138672,191.58999633789062,191.07000732421875,191.36000061035156,689171,0.0,0.0
2024-03-13 12:30:00-04:00,191.3699951171875,191.5500030517578,190.8665008544922,191.1999969482422,451809,0.0,0.0
2024-03-13 13:30:00-04:00,191.2100067138672,191.48500061035156,191.00999450683594,191.2100067138672,445147,0.0,0.0
2024-03-13 14:30:00-04:00,191.2100067138672,191.27000427246094,190.44500732421875,190.64999389648438,537937,0.0,0.0
2024-03-13 15:30:00-04:00,190.64999389648438,191.50999450683594,190.63999938964844,191.33999633789062,1015405,0.0,0.0
2024-03-14 09:30:00-04:00,191.02999877929688,191.6300048828125,189.16000366210938,189.35000610351562,1401142,0.0,0.0
2024-03-14 10:30:00-04:00,189.35000610351562,189.91000366210938,188.6699981689453,188.92999267578125,974811,0.0,0.0
2024-03-14 11:30:00-04:00,188.94000244140625,189.78500366210938,188.6999969482422,189.52999877929688,721115,0.0,0.0
2024-03-14 12:30:00-04:00,189.52499389648438,189.67999267578125,188.4600067138672,188.47999572753906,642993,0.0,0.0
2024-03-14 13:30:00-04:00,188.49000549316406,188.80999755859375,188.16009521484375,188.38519287109375,704925,0.0,0.0
2024-03-14 14:30:00-04:00,188.38999938964844,188.42999267578125,187.33999633789062,187.44000244140625,892204,0.0,0.0
2024-03-14 15:30:00-04:00,187.44500732421875,188.0800018310547,187.10299682617188,188.0800018310547,1401120,0.0,0.0
2024-03-15 09:30:00-04:00,186.47999572753906,189.6999969482422,186.47999572753906,189.38999938964844,3453637,0.0,0.0
2024-03-15 10:30:00-04:00,189.39999389648438,190.10000610351562,189.33999633789062,190.0500030517578,895708,0.0,0.0
2024-03-15 11:30:00-04:00,190.05470275878906,190.1999969482422,189.76499938964844,189.92999267578125,1003022,0.0,0.0
2024-03-15 12:30:00-04:00,189.9199981689453,189.9199981689453,189.09500122070312,189.6999969482422,757923,0.0,0.0
2024-03-15 13:30:00-04:00,189.67999267578125,190.1999969482422,189.39999389648438,190.08999633789062,747173,0.0,0.0
2024-03-15 14:30:00-04:00,190.08999633789062,190.77000427246094,189.9600067138672,190.66000366210938,940750,0.0,0.0
2024-03-15 15:30:00-04:00,190.66000366210938,190.94000244140625,190.19000244140625,190.4600067138672,1499245,0.0,0.0
2024-03-18 09:30:00-04:00,190.6300048828125,191.50999450683594,189.88999938964844,191.14999389648438,1506586,0.0,0.0
2024-03-18 10:30:00-04:00,191.16000366210938,191.47000122070312,190.88999938964844,191.4600067138672,576514,0.0,0.0
2024-03-18 11:30:00-04:00,191.4600067138672,191.89779663085938,191.25,191.75,512238,0.0,0.0
2024-03-18 12:30:00-04:00,191.77000427246094,192.1699981689453,191.60000610351562,191.91000366210938,535157,0.0,0.0
2024-03-18 13:30:00-04:00,191.9199981689453,192.02000427246094,191.4600067138672,191.94000244140625,535683,0.0,0.0
2024-03-18 14:30:00-04:00,191.9499969482422,192.31900024414062,191.79359436035156,192.2899932861328,676571,0.0,0.0
2024-03-18 15:30:00-04:00,192.3000030517578,192.69000244140625,192.2100067138672,192.63999938964844,1249967,0.0,0.0
2024-03-19 09:30:00-04:00,192.7100067138672,193.27999877929688,192.3800048828125,192.99000549316406,1219747,0.0,0.0
2024-03-19 10:30:00-04:00,192.99000549316406,193.72000122070312,192.9600067138672,193.63999938964844,828407,0.0,0.0
2024-03-19 11:30:00-04:00,193.64999389648438,193.92999267578125,192.88999938964844,193.12399291992188,883440,0.0,0.0
2024-03-19 12:30:00-04:00,193.13999938964844,193.60000610351562,193.1082000732422,193.3699951171875,608335,0.0,0.0
2024-03-19 13:30:00-04:00,193.3800048828125,193.52000427246094,192.9499969482422,193.1999969482422,455414,0.0,0.0
