Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-20 15:30:00-05:00,108.54499816894531,108.56500244140625,107.94999694824219,108.44999694824219,0,0.0,0.0
2024-02-21 09:30:00-05:00,106.76000213623047,107.96499633789062,106.51000213623047,107.19000244140625,1464659,0.0,0.0
2024-02-21 10:30:00-05:00,107.19999694824219,107.87000274658203,107.14779663085938,107.56999969482422,722092,0.0,0.0
2024-02-21 11:30:00-05:00,107.58999633789062,107.97000122070312,107.48999786376953,107.66999816894531,656292,0.0,0.0
2024-02-21 12:30:00-05:00,107.66600036621094,107.86499786376953,107.27999877929688,107.72000122070312,764221,0.0,0.0
2024-02-21 13:30:00-05:00,107.73500061035156,108.13999938964844,107.37999725341797,107.55999755859375,668224,0.0,0.0
2024-02-21 14:30:00-05:00,107.54000091552734,107.69999694824219,107.16000366210938,107.38500213623047,895429,0.0,0.0
2024-02-21 15:30:00-05:00,107.38999938964844,108.375,107.38999938964844,108.16999816894531,1269089,0.0,0.0
2024-02-22 09:30:00-05:00,111.51000213623047,111.54000091552734,109.66000366210938,110.41999816894531,1403220,0.0,0.0
2024-02-22 10:30:00-05:00,110.42749786376953,110.47000122070312,109.80999755859375,109.83999633789062,942065,0.0,0.0
2024-02-22 11:30:00-05:00,109.8499984741211,110.51000213623047,109.82610321044922,110.4000015258789,699784,0.0,0.0
2024-02-22 12:30:00-05:00,110.39199829101562,111.05000305175781,110.0,110.8499984741211,1439781,0.0,0.0
2024-02-22 13:30:00-05:00,110.86000061035156,111.13999938964844,110.44000244140625,111.11000061035156,707369,0.0,0.0
2024-02-22 14:30:00-05:00,111.11000061035156,111.37000274658203,110.80000305175781,111.2300033569336,1162923,0.0,0.0
2024-02-22 15:30:00-05:00,111.2300033569336,111.37999725341797,110.88999938964844,111.01000213623047,1343705,0.0,0.0
2024-02-23 09:30:00-05:00,112.0,113.37000274658203,111.80500030517578,113.23049926757812,1946356,0.0,0.0
2024-02-23 10:30:00-05:00,113.23999786376953,113.23999786376953,112.1500015258789,112.31999969482422,887259,0.0,0.0
2024-02-23 11:30:00-05:00,112.30999755859375,112.33000183105469,111.70999908447266,111.98999786376953,664403,0.0,0.0
2024-02-23 12:30:00-05:00,111.9800033569336,112.1500015258789,111.83999633789062,111.91000366210938,599067,0.0,0.0
2024-02-23 13:30:00-05:00,111.9000015258789,112.2699966430664,111.79000091552734,112.12999725341797,676385,0.0,0.0
2024-02-23 14:30:00-05:00,112.13999938964844,112.54000091552734,112.0,112.05999755859375,798337,0.0,0.0
2024-02-23 15:30:00-05:00,112.05000305175781,112.37000274658203,111.88999938964844,111.9000015258789,1042847,0.0,0.0
2024-02-26 09:30:00-05:00,112.0,112.54000091552734,111.25,111.43000030517578,1093354,0.0,0.0
2024-02-26 10:30:00-05:00,111.43000030517578,112.19999694824219,111.31999969482422,111.66000366210938,858642,0.0,0.0
2024-02-26 11:30:00-05:00,111.66000366210938,111.91000366210938,111.44000244140625,111.76000213623047,605622,0.0,0.0
2024-02-26 12:30:00-05:00,111.75499725341797,111.8499984741211,111.45999908447266,111.52059936523438,440741,0.0,0.0
2024-02-26 13:30:00-05:00,111.52999877929688,111.8499984741211,111.38490295410156,111.69499969482422,526230,0.0,0.0
2024-02-26 14:30:00-05:00,111.69499969482422,111.79000091552734,111.38500213623047,111.54499816894531,723786,0.0,0.0
2024-02-26 15:30:00-05:00,111.54000091552734,111.55000305175781,110.93000030517578,110.9800033569336,872483,0.0,0.0
2024-02-27 09:30:00-05:00,110.8499984741211,110.91999816894531,109.81999969482422,109.94190216064453,1142217,0.0,0.0
2024-02-27 10:30:00-05:00,109.93499755859375,110.62000274658203,109.79000091552734,110.26499938964844,729767,0.0,0.0
2024-02-27 11:30:00-05:00,110.26000213623047,110.51000213623047,110.16999816894531,110.36000061035156,593019,0.0,0.0
